3.210721770301461220e-03 4.309167619794607162e-03 4.977283999323844910e-03 3.538062330335378647e-03 3.356022061780095100e-03
8.980395505204796791e-04 1.326301600784063339e-03 1.269320258870720863e-03 1.068341080099344254e-03 1.084578223526477814e-03
4.369091708213090897e-03 3.838757751509547234e-03 4.235262982547283173e-03 3.508455120027065277e-03 3.444134024903178215e-03
5.768232978880405426e-03 5.357808899134397507e-03 6.115916185081005096e-03 6.400035694241523743e-03 8.082461543381214142e-03
8.246412035077810287e-04 7.145147537812590599e-04 1.048044650815427303e-03 8.122616563923656940e-04 8.924760622903704643e-04
1.000481769442558289e-01 7.597810775041580200e-02 7.046224921941757202e-02 7.860605418682098389e-02 8.918622881174087524e-02
2.361960243433713913e-03 2.512765582650899887e-03 2.672031288966536522e-03 2.961943391710519791e-03 2.819047542288899422e-03
8.778576739132404327e-03 7.738140877336263657e-03 9.523630142211914062e-03 1.016371790319681168e-02 8.362528868019580841e-03
1.493737683631479740e-03 1.352483755908906460e-03 1.309799728915095329e-03 1.794741488993167877e-03 1.310655730776488781e-03
1.213668845593929291e-03 1.287290360778570175e-03 1.466640387661755085e-03 1.066870521754026413e-03 9.997424203902482986e-04
1.453688601031899452e-03 1.733840908855199814e-03 1.328776357695460320e-03 1.141663640737533569e-03 1.732449745759367943e-03
2.380711957812309265e-02 1.979057304561138153e-02 2.172872051596641541e-02 1.653894595801830292e-02 2.034642733633518219e-02
1.753935706801712513e-03 1.618574722670018673e-03 2.177581191062927246e-03 2.115119714289903641e-03 1.466859597712755203e-03
9.892287664115428925e-03 1.163055561482906342e-02 9.375685825943946838e-03 7.905500940978527069e-03 9.183154441416263580e-03
3.759715938940644264e-03 4.103529267013072968e-03 3.627759171649813652e-03 4.336344543844461441e-03 3.890540450811386108e-03
8.831763989292085171e-04 9.809205075725913048e-04 1.123736379668116570e-03 1.560576842166483402e-03 1.292403205297887325e-03
1.427773851901292801e-03 1.956380438059568405e-03 2.514939988031983376e-03 1.285423641093075275e-03 1.946406438946723938e-03
2.780617447569966316e-03 3.033896908164024353e-03 1.790406182408332825e-03 2.278919564560055733e-03 2.283802255988121033e-03
1.117696054279804230e-03 1.349337282590568066e-03 1.448866911232471466e-03 1.267048297449946404e-03 1.044625882059335709e-03
1.096778200007975101e-03 1.088234013877809048e-03 1.057120156474411488e-03 1.494908938184380531e-03 1.427081995643675327e-03
3.160683903843164444e-03 3.044985234737396240e-03 2.294162986800074577e-03 2.063251566141843796e-03 2.379203448072075844e-03
6.907256320118904114e-04 9.658026974648237228e-04 7.639713003300130367e-04 7.015430019237101078e-04 7.179063395597040653e-04
1.112855738028883934e-03 9.754628990776836872e-04 1.447475515305995941e-03 1.039649941958487034e-03 1.330041442997753620e-03
1.589585677720606327e-03 1.592222484759986401e-03 2.191031584516167641e-03 1.858833828009665012e-03 2.029557945206761360e-03
1.126283081248402596e-03 1.229255925863981247e-03 1.210219808854162693e-03 8.880356326699256897e-04 9.352712659165263176e-04
1.591677428223192692e-03 1.302791642956435680e-03 1.108213560655713081e-03 1.388975768350064754e-03 1.031209249049425125e-03
1.395631697960197926e-03 1.639356371015310287e-03 1.984158763661980629e-03 1.912457752041518688e-03 1.554624293930828571e-03
6.524497643113136292e-03 5.530253518372774124e-03 6.761327385902404785e-03 7.475063204765319824e-03 7.240175269544124603e-03
4.312408156692981720e-03 4.290061537176370621e-03 3.885001875460147858e-03 3.840085584670305252e-03 3.067797515541315079e-03
1.374285435304045677e-03 1.842886558733880520e-03 1.889518229290843010e-03 1.686608185991644859e-03 1.499211299233138561e-03
7.639178656972944736e-04 6.897712009958922863e-04 8.031727629713714123e-04 7.794070406816899776e-04 8.041110122576355934e-04
3.744621295481920242e-03 3.867295570671558380e-03 5.522726103663444519e-03 5.924064666032791138e-03 4.916425794363021851e-03
2.883633133023977280e-03 3.772792173549532890e-03 3.373238025233149529e-03 4.525850992649793625e-03 4.839042201638221741e-03
1.580089447088539600e-03 2.356401178985834122e-03 1.220845617353916168e-03 1.742557622492313385e-03 1.199822640046477318e-03
2.165884652640670538e-04 2.768878184724599123e-04 3.654450410977005959e-04 3.123949572909623384e-04 2.806231786962598562e-04
2.045446634292602539e-02 2.482560463249683380e-02 2.825116179883480072e-02 2.153257280588150024e-02 2.087112516164779663e-02
9.956675348803400993e-04 9.490592055954039097e-04 6.572882412001490593e-04 6.600278429687023163e-04 8.370619034394621849e-04
2.578915096819400787e-03 2.324043307453393936e-03 2.553975675255060196e-03 2.111506881192326546e-03 3.373506013303995132e-03
8.681846666149795055e-04 1.078916713595390320e-03 1.053488696925342083e-03 1.093265018425881863e-03 1.230655005201697350e-03
3.454513614997267723e-03 3.968916367739439011e-03 3.358355024829506874e-03 4.229807294905185699e-03 2.639975864440202713e-03
3.412893973290920258e-03 3.324251389130949974e-03 3.530067624524235725e-03 3.491113660857081413e-03 3.313265740871429443e-03
4.648956819437444210e-04 6.945561035536229610e-04 3.917593858204782009e-04 4.874644218944013119e-04 5.107050528749823570e-04
8.374620229005813599e-03 9.240183047950267792e-03 7.181529887020587921e-03 7.755452767014503479e-03 6.787699181586503983e-03
1.825978048145771027e-02 1.868809573352336884e-02 1.300889160484075546e-02 1.567834615707397461e-02 1.495428849011659622e-02
9.712609462440013885e-04 6.575506413355469704e-04 1.321477349847555161e-03 9.935512207448482513e-04 7.997330394573509693e-04
1.711061038076877594e-02 1.017607189714908600e-02 1.128095295280218124e-02 8.138676173985004425e-03 1.104290597140789032e-02
4.365787317510694265e-04 4.668214824050664902e-04 4.374147683847695589e-04 3.562354249879717827e-04 4.651649796869605780e-04
1.363678602501749992e-03 1.276708673685789108e-03 2.061836188659071922e-03 1.513324910774827003e-03 1.948498771525919437e-03
1.727857254445552826e-02 1.611507311463356018e-02 1.697888784110546112e-02 1.247033104300498962e-02 1.154254376888275146e-02
2.235724823549389839e-03 2.444337820634245872e-03 2.139647956937551498e-03 2.744278404861688614e-03 2.537968568503856659e-03
1.365399104543030262e-03 1.554999733343720436e-03 1.314253779128193855e-03 1.381884561851620674e-03 1.127991010434925556e-03
1.974986400455236435e-03 1.596546848304569721e-03 1.944701420143246651e-03 1.709940494038164616e-03 2.423906931653618813e-03
1.725979149341583252e-03 2.506980206817388535e-03 2.864289097487926483e-03 2.101511461660265923e-03 2.965736435726284981e-03
1.109215081669390202e-03 1.591235399246215820e-03 8.527265163138508797e-04 1.374957151710987091e-03 1.235730946063995361e-03
8.401973173022270203e-03 8.083900436758995056e-03 1.033452991396188736e-02 9.724440053105354309e-03 9.956678375601768494e-03
2.224818104878067970e-03 2.159387571737170219e-03 1.755383214913308620e-03 1.751756644807755947e-03 2.469033468514680862e-03
5.750418175011873245e-03 5.119903013110160828e-03 4.846797790378332138e-03 5.692773498594760895e-03 5.797460209578275681e-03
5.803151987493038177e-03 5.515708122402429581e-03 3.715555882081389427e-03 3.803963307291269302e-03 5.530911032110452652e-03
1.832050271332263947e-03 2.189251128584146500e-03 1.784828607924282551e-03 2.128056017681956291e-03 2.037578029558062553e-03
6.288400851190090179e-03 7.051411084830760956e-03 1.023556385189294815e-02 8.610883727669715881e-03 9.470841847360134125e-03
7.236541248857975006e-03 5.325097590684890747e-03 5.733537022024393082e-03 6.949992384761571884e-03 6.417505443096160889e-03
1.224250532686710358e-03 9.003389859572052956e-04 1.200026134029030800e-03 8.917240775190293789e-04 1.173472264781594276e-03
3.585291269700974226e-04 5.159390275366604328e-04 4.377068253234028816e-04 6.071918178349733353e-04 4.361729079391807318e-04
1.652160659432411194e-03 1.208696514368057251e-03 1.618833397515118122e-03 1.559720374643802643e-03 1.286580460146069527e-03
1.342778652906417847e-02 1.118347607553005219e-02 1.315227337181568146e-02 1.720451749861240387e-02 1.613052189350128174e-02
2.560332650318741798e-03 2.766072284430265427e-03 3.061100607737898827e-03 3.340451046824455261e-03 2.954746596515178680e-03
3.809342626482248306e-03 3.855661489069461823e-03 3.260071855038404465e-03 3.590630833059549332e-03 4.170837346464395523e-03
5.201056483201682568e-04 8.004526025615632534e-04 5.717895110137760639e-04 7.384851342067122459e-04 6.282622343860566616e-04
3.094868734478950500e-02 3.335823118686676025e-02 2.294700220227241516e-02 2.687463723123073578e-02 3.165550902485847473e-02
1.686606556177139282e-03 2.170427702367305756e-03 1.602452830411493778e-03 2.023867564275860786e-03 1.649096957407891750e-03
3.481731191277503967e-02 3.875268250703811646e-02 3.504371270537376404e-02 4.459836706519126892e-02 3.353718668222427368e-02
4.165793769061565399e-03 3.552801441401243210e-03 3.488572081550955772e-03 3.353086300194263458e-03 4.191646352410316467e-03
4.566917661577463150e-03 8.093290962278842926e-03 5.682497750967741013e-03 6.310419179499149323e-03 6.096971686929464340e-03
3.153591882437467575e-03 2.986076753586530685e-03 2.961999969556927681e-03 3.422180423513054848e-03 3.451330121606588364e-03
4.398858174681663513e-03 6.468686275184154510e-03 6.109403446316719055e-03 4.539701621979475021e-03 6.136391311883926392e-03
1.931383041664958000e-03 2.260108245536684990e-03 2.078490331768989563e-03 2.026292029768228531e-03 1.739512081257998943e-03
9.988001734018325806e-02 6.028598919510841370e-02 7.682265341281890869e-02 7.252313196659088135e-02 5.582922697067260742e-02
2.116826595738530159e-03 1.966016367077827454e-03 2.328810282051563263e-03 3.308035200461745262e-03 2.575709950178861618e-03
6.151373032480478287e-03 5.459885112941265106e-03 6.279738619923591614e-03 6.999356672167778015e-03 7.156545761972665787e-03
6.468696519732475281e-03 4.315944388508796692e-03 4.457859788089990616e-03 5.029809195548295975e-03 4.743126686662435532e-03
5.096257198601961136e-03 6.493455730378627777e-03 6.210656370967626572e-03 6.455165334045886993e-03 6.884326692670583725e-03
3.857315750792622566e-03 2.534481929615139961e-03 2.245534444227814674e-03 2.436015754938125610e-03 2.193648135289549828e-03
1.642957678996026516e-03 1.684216316789388657e-03 1.691550714895129204e-03 1.890847692266106606e-03 1.706860144622623920e-03
2.093494404107332230e-03 2.977468073368072510e-03 2.746923128142952919e-03 2.471429761499166489e-03 1.810306217521429062e-03
3.282364923506975174e-03 4.206853453069925308e-03 3.667186247184872627e-03 3.637893125414848328e-03 4.471080377697944641e-03
2.079770900309085846e-03 1.689921016804873943e-03 1.311571453697979450e-03 1.615460263565182686e-03 1.404843875207006931e-03
1.460309373214840889e-03 1.829662243835628033e-03 1.606773585081100464e-03 1.415463746525347233e-03 1.723025576211512089e-03
1.393703510984778404e-03 1.308159553445875645e-03 1.432412303984165192e-03 1.369567704387009144e-03 1.499239006079733372e-03
1.271665212698280811e-03 1.415053149685263634e-03 1.350192702375352383e-03 1.656946376897394657e-03 1.437953789718449116e-03
3.024729434400796890e-03 3.017752431333065033e-03 4.110067617148160934e-03 2.297776984050869942e-03 3.458315040916204453e-03
1.099585439078509808e-03 1.204082858748733997e-03 1.283145276829600334e-03 9.944176999852061272e-04 8.721545455045998096e-04
4.432362504303455353e-03 4.592521116137504578e-03 4.281843546777963638e-03 4.540385212749242783e-03 3.613139968365430832e-03
1.970234559848904610e-03 1.403155620209872723e-03 1.112543279305100441e-03 1.737960730679333210e-03 1.426240080036222935e-03
4.879075277131050825e-04 7.129517034627497196e-04 4.974472103640437126e-04 5.972818471491336823e-04 5.763855879195034504e-04
9.479865548200905323e-04 1.473707030527293682e-03 9.603186626918613911e-04 9.701102972030639648e-04 1.359689747914671898e-03
2.106607425957918167e-03 3.150804899632930756e-03 3.022995777428150177e-03 2.435200149193406105e-03 4.031203687191009521e-03
2.289271447807550430e-03 1.663546892814338207e-03 1.571926288306713104e-03 2.857085783034563065e-03 1.462235930375754833e-03
4.347233567386865616e-03 4.173858556896448135e-03 6.117754150182008743e-03 4.897570237517356873e-03 3.921972587704658508e-03
7.214264944195747375e-03 6.094287149608135223e-03 6.294071208685636520e-03 8.748826570808887482e-03 6.923804525285959244e-03
1.376006985083222389e-03 1.753793796524405479e-03 9.829107439145445824e-04 1.288993633352220058e-03 1.278775860555469990e-03
2.870294032618403435e-03 2.673709997907280922e-03 2.028784714639186859e-03 2.253192709758877754e-03 2.664826577529311180e-03
7.468458265066146851e-03 7.048662286251783371e-03 4.395740106701850891e-03 7.457343861460685730e-03 5.809263326227664948e-03
5.052096024155616760e-02 4.562377184629440308e-02 3.563075885176658630e-02 4.158630594611167908e-02 2.961350604891777039e-02
2.637235913425683975e-03 2.104275627061724663e-03 1.855150912888348103e-03 2.059673191979527473e-03 2.027217997238039970e-03
2.476695226505398750e-03 3.437977284193038940e-03 3.846051404252648354e-03 4.830811172723770142e-03 4.220268689095973969e-03
2.228850265964865685e-03 2.127047628164291382e-03 2.458469243720173836e-03 3.215730655938386917e-03 4.008841700851917267e-03
1.097165746614336967e-03 8.954949444159865379e-04 8.482038974761962891e-04 6.960082100704312325e-04 6.911780801601707935e-04
9.075604379177093506e-03 1.094492059201002121e-02 1.218484248965978622e-02 1.108799874782562256e-02 1.243468001484870911e-02
1.461957697756588459e-03 1.865212223492562771e-03 1.937529770657420158e-03 1.689233700744807720e-03 1.919849659316241741e-03
1.020391355268657207e-03 9.890223154798150063e-04 8.920202963054180145e-04 1.117078238166868687e-03 1.112993340939283371e-03
4.393235780298709869e-03 4.003235138952732086e-03 4.247474484145641327e-03 4.901646636426448822e-03 3.915368113666772842e-03
1.068916753865778446e-03 1.288916100747883320e-03 1.192969037219882011e-03 1.222211983986198902e-03 1.648995210416615009e-03
2.217844594269990921e-03 1.619283342733979225e-03 2.099784091114997864e-03 1.606788020581007004e-03 1.848105690442025661e-03
3.488679416477680206e-03 3.903146134689450264e-03 3.913131076842546463e-03 5.271587055176496506e-03 4.237724002450704575e-03
6.528984755277633667e-03 6.998457945883274078e-03 5.512289702892303467e-03 6.366143468767404556e-03 5.672540515661239624e-03
1.082677766680717468e-02 9.547607973217964172e-03 7.347067818045616150e-03 1.080279517918825150e-02 8.759732358157634735e-03
1.210307469591498375e-03 1.209652400575578213e-03 1.092228689230978489e-03 1.554060843773186207e-03 1.097707892768085003e-03
1.996486913412809372e-03 2.313952893018722534e-03 2.054705284535884857e-03 1.488944282755255699e-03 1.471789670176804066e-03
6.650211289525032043e-03 7.248875219374895096e-03 6.851108744740486145e-03 8.787711150944232941e-03 9.414590895175933838e-03
6.462863087654113770e-02 5.973360687494277954e-02 7.042296230792999268e-02 6.088699772953987122e-02 7.301804423332214355e-02
5.725287366658449173e-03 4.388351459056138992e-03 6.859053857624530792e-03 3.899726783856749535e-03 4.653758835047483444e-03
1.532082096673548222e-03 1.118165790103375912e-03 1.009067520499229431e-03 1.168219256214797497e-03 1.143879024311900139e-03
5.919263232499361038e-03 6.409722380340099335e-03 5.176724866032600403e-03 5.474398378282785416e-03 6.097738631069660187e-03
4.784205462783575058e-03 4.537592176347970963e-03 4.394006449729204178e-03 4.120711237192153931e-03 5.239195656031370163e-03
1.703547663055360317e-03 1.965793315321207047e-03 1.929094083607196808e-03 1.458232058212161064e-03 1.623794902116060257e-03
1.994639635086059570e-03 1.988160423934459686e-03 2.453250577673316002e-03 1.793595030903816223e-03 2.128974767401814461e-03
1.880180556327104568e-03 1.636572531424462795e-03 2.452041022479534149e-03 1.410082564689218998e-03 1.947120297700166702e-03
1.933574094437062740e-03 1.422945642843842506e-03 1.559099531732499599e-03 1.620408613234758377e-03 1.500590937212109566e-03
1.184539869427680969e-03 1.332251587882637978e-03 8.035282953642308712e-04 1.059276633895933628e-03 8.810146828182041645e-04
1.634954591281712055e-03 1.494383672252297401e-03 1.414916245266795158e-03 1.802366459742188454e-03 1.754160388372838497e-03
3.549585118889808655e-03 4.137953277677297592e-03 3.677058499306440353e-03 3.402900416404008865e-03 4.821555223315954208e-03
2.481376286596059799e-03 2.725385362282395363e-03 2.625794615596532822e-03 2.808491932228207588e-03 3.268060041591525078e-03
1.181489904411137104e-03 1.076063374057412148e-03 1.156117301434278488e-03 2.007920062169432640e-03 1.581626711413264275e-03
1.155276782810688019e-02 1.280416175723075867e-02 1.115060318261384964e-02 1.256140973418951035e-02 9.017284959554672241e-03
1.514151110313832760e-03 1.596723566763103008e-03 1.747943460941314697e-03 1.912866951897740364e-03 3.136290470138192177e-03
3.471878357231616974e-03 3.915635868906974792e-03 3.230652539059519768e-03 2.934809774160385132e-03 3.389727324247360229e-03
6.464716978371143341e-03 7.574186660349369049e-03 9.045263752341270447e-03 6.642884109169244766e-03 7.606661412864923477e-03
2.061869250610470772e-03 1.538989599794149399e-03 1.730358344502747059e-03 1.616508699953556061e-03 2.057309728115797043e-03
1.913459040224552155e-03 2.414420247077941895e-03 1.970364013686776161e-03 1.681404071860015392e-03 1.604298944585025311e-03
1.367916935123503208e-03 1.628614962100982666e-03 1.523012295365333557e-03 1.439154613763093948e-03 1.431036507710814476e-03
1.242840196937322617e-03 1.387617550790309906e-03 1.263860380277037621e-03 1.444995636120438576e-03 1.340782619081437588e-03
5.650140810757875443e-03 7.625599857419729233e-03 6.018715444952249527e-03 6.501615513116121292e-03 6.441117729991674423e-03
5.605652928352355957e-03 5.349292885512113571e-03 6.529730278998613358e-03 6.306512281298637390e-03 5.090279504656791687e-03
1.649042591452598572e-02 1.662140712141990662e-02 1.669209264218807220e-02 1.467749848961830139e-02 1.745726354420185089e-02
1.502643572166562080e-03 1.599007751792669296e-03 1.776887103915214539e-03 1.768641755916178226e-03 1.387796713970601559e-03
6.762573029845952988e-03 8.981069549918174744e-03 7.729447446763515472e-03 7.098251022398471832e-03 1.038001757115125656e-02
1.520326593890786171e-03 1.433238154277205467e-03 1.582305412739515305e-03 1.385194016620516777e-03 1.792098861187696457e-03
6.114062853157520294e-04 8.792017470113933086e-04 8.223747718147933483e-04 7.784329354763031006e-04 1.006699167191982269e-03
1.378115266561508179e-02 1.071133837103843689e-02 1.242873165756464005e-02 1.035058684647083282e-02 1.195196155458688736e-02
1.893973560072481632e-03 2.474211622029542923e-03 2.142107114195823669e-03 2.810161327943205833e-03 1.812026835978031158e-03
1.407195930369198322e-03 1.385103212669491768e-03 1.705945935100317001e-03 1.851141918450593948e-03 1.492138369940221310e-03
1.843897043727338314e-03 1.443067332729697227e-03 1.678134780377149582e-03 1.257782685570418835e-03 1.232319395057857037e-03
3.648885292932391167e-03 2.733501372858881950e-03 2.893991302698850632e-03 3.034332301467657089e-03 3.730796743184328079e-03
3.612580010667443275e-03 2.309369156137108803e-03 2.721340162679553032e-03 3.165911184623837471e-03 3.845745231956243515e-03
3.329179482534527779e-03 2.983351703733205795e-03 2.914954209700226784e-03 2.865941030904650688e-03 2.332553965970873833e-03
6.087610498070716858e-03 6.195170339196920395e-03 6.081264000385999680e-03 5.248548462986946106e-03 6.626541260629892349e-03
1.206725253723561764e-03 1.432496355846524239e-03 1.757078804075717926e-03 1.294433837756514549e-03 1.181960920803248882e-03
6.611655466258525848e-03 5.011320579797029495e-03 7.758623920381069183e-03 7.223126944154500961e-03 6.990092340856790543e-03
3.196215257048606873e-03 2.781231887638568878e-03 3.552472218871116638e-03 3.851637011393904686e-03 2.915196586400270462e-03
2.150368876755237579e-03 2.164841163903474808e-03 1.920635579153895378e-03 1.781027996912598610e-03 2.213786356151103973e-03
4.068306181579828262e-03 4.151615314185619354e-03 3.410322591662406921e-03 4.282251466065645218e-03 3.548018867149949074e-03
3.542289137840270996e-03 3.642989555373787880e-03 3.462803550064563751e-03 2.393615897744894028e-03 3.643181407824158669e-03
1.414205064065754414e-03 1.232456765137612820e-03 1.497253309935331345e-03 1.556698698550462723e-03 1.302308635786175728e-03
1.870012376457452774e-03 2.150741871446371078e-03 1.717439154163002968e-03 1.096096006222069263e-03 1.394835300743579865e-03
3.925436642020940781e-03 2.711827866733074188e-03 2.553056692704558372e-03 3.418410196900367737e-03 2.852421253919601440e-03
1.823943923227488995e-03 1.971560996025800705e-03 2.954669995233416557e-03 1.722901593893766403e-03 2.530055353417992592e-03
1.809421344660222530e-03 2.028615679591894150e-03 2.166759222745895386e-03 1.378124696202576160e-03 1.749225892126560211e-03
7.154387421905994415e-03 5.489388946443796158e-03 6.926985457539558411e-03 5.264592822641134262e-03 7.471489254385232925e-03
5.301200784742832184e-03 7.778835482895374298e-03 6.530777551233768463e-03 7.084493525326251984e-03 7.670710328966379166e-03
1.899750903248786926e-03 2.014155965298414230e-03 1.846914528869092464e-03 2.230708254501223564e-03 2.238754881545901299e-03
7.634478970430791378e-04 8.120482671074569225e-04 8.882329566404223442e-04 6.031040684320032597e-04 6.441185250878334045e-04
1.372933504171669483e-03 1.631108578294515610e-03 1.584024867042899132e-03 1.435037818737328053e-03 1.301905722357332706e-03
3.128416370600461960e-03 2.687429310753941536e-03 2.490948652848601341e-03 3.304278245195746422e-03 1.911475905217230320e-03
6.797726964578032494e-04 6.816958193667232990e-04 7.135958876460790634e-04 7.757911807857453823e-04 6.020935834385454655e-04
1.204926287755370140e-03 1.051503815688192844e-03 7.617261726409196854e-04 7.401917246170341969e-04 1.373994513414800167e-03
6.026626797392964363e-04 6.334585486911237240e-04 6.607061368413269520e-04 6.461826269514858723e-04 5.226169014349579811e-04
1.242611790075898170e-03 9.649904095567762852e-04 1.264719758182764053e-03 1.142217428423464298e-03 1.420684391632676125e-03
9.010333451442420483e-04 1.143164583481848240e-03 8.671597461216151714e-04 1.136219245381653309e-03 8.897506631910800934e-04
1.533005153760313988e-03 3.096992149949073792e-03 1.969932811334729195e-03 2.102111000567674637e-03 2.429837593808770180e-03
5.706952419131994247e-03 6.508463062345981598e-03 5.224333144724369049e-03 7.278252858668565750e-03 4.680523183196783066e-03
1.731753116473555565e-03 1.394686289131641388e-03 1.926748896948993206e-03 1.363447285257279873e-03 1.360725029371678829e-03
2.852404490113258362e-03 3.578374162316322327e-03 3.161211265251040459e-03 2.541337860748171806e-03 2.807277021929621696e-03
3.123830771073698997e-03 4.341804888099431992e-03 3.405434312298893929e-03 3.728294279426336288e-03 3.309723921120166779e-03
