5.090889681014232337e-05 2.793838029901962727e-05 4.360548700788058341e-05 4.081118458998389542e-05 4.437307870830409229e-05 9.837118705036118627e-05 6.875507096992805600e-05 1.890156709123402834e-04 1.662794529693201184e-04 3.205936445738188922e-05 2.885379035433288664e-05 1.502886298112571239e-04 8.196598500944674015e-04 1.191086194012314081e-04 3.061360330320894718e-04 6.071208190405741334e-05 1.242482539964839816e-04 7.148152508307248354e-05 2.816938831529114395e-05 2.398927063040900975e-05 1.629464095458388329e-04 2.447613142430782318e-02 2.470042672939598560e-04 1.520484220236539841e-04 5.270389010547660291e-05 2.468534876243211329e-05 4.642444764613173902e-05 3.140670378343202174e-05 3.438168278080411255e-05 2.402210229774937034e-04 8.339479973074048758e-05 1.973766484297811985e-04 1.369956298731267452e-04 1.568955194670706987e-04 3.001128061441704631e-05 3.951890175812877715e-05 3.302030017948709428e-05 5.412021710071712732e-05 3.279493248555809259e-04 1.066034543327987194e-03 3.789789276197552681e-03 2.419823795207776129e-05 9.304975974373519421e-04 4.980876838089898229e-05 3.933438347303308547e-05 5.409114965004846454e-05 2.246379881398752332e-05 1.411451958119869232e-03 7.190495671238750219e-05 3.599802439566701651e-04
1.742613315582275391e-02 7.918679621070623398e-04 3.769851464312523603e-04 7.591870962642133236e-04 8.156811818480491638e-04 1.752946292981505394e-03 1.924335665535181761e-04 6.654422613792121410e-04 1.625874429009854794e-04 3.882056334987282753e-04 1.708907802822068334e-04 3.065749187953770161e-04 4.986842977814376354e-04 3.039364004507660866e-03 2.274190628668293357e-04 2.677016425877809525e-03 2.686453424394130707e-02 2.578567073214799166e-04 1.003535231575369835e-03 3.207847941666841507e-03 6.877579726278781891e-04 1.069109493982978165e-04 1.283726887777447701e-03 2.413998154224827886e-04 6.949767703190445900e-04 1.724284491501748562e-03 4.973711911588907242e-04 2.564787573646754026e-04 4.664940061047673225e-04 6.002900772728025913e-05 2.577930572442710400e-04 4.805287462659180164e-04 2.153803216060623527e-04 7.499568891944363713e-05 4.325816116761416197e-04 2.479041693732142448e-03 2.637854195199906826e-04 4.493423330131918192e-04 2.783258678391575813e-03 6.063803448341786861e-04 1.911248691612854600e-04 2.498044865205883980e-03 9.109664242714643478e-04 4.891414660960435867e-03 5.467667360790073872e-04 7.338752597570419312e-02 3.016482573002576828e-03 1.001929864287376404e-03 9.430912323296070099e-04 4.983763210475444794e-04
2.343012965866364539e-05 2.414213486190419644e-05 2.152280649170279503e-05 2.034520184679422528e-05 1.759827864589169621e-05 1.588748273206874728e-05 1.892999171104747802e-05 2.833244616340380162e-05 2.307557770109269768e-05 2.275838232890237123e-05 2.506184864614624530e-05 2.003247645916417241e-04 1.963927934411913157e-05 2.556988147262018174e-05 2.382122875133063644e-05 2.291763303219340742e-05 2.132390545739326626e-05 3.206100518582388759e-05 2.032889096881262958e-05 1.805493229767307639e-05 2.618356666062027216e-05 2.113948110491037369e-03 2.344671338505577296e-05 2.501947892596945167e-05 2.429391679470427334e-05 1.871035237854812294e-05 2.643489460751879960e-05 2.386453161307144910e-05 2.331838913960382342e-05 1.112286045099608600e-04 2.621677595016080886e-05 2.534946906962431967e-05 1.765577471815049648e-04 2.610248156997840852e-05 2.034722638200037181e-05 1.911827712319791317e-05 2.186184065067209303e-05 2.098412551276851445e-05 2.577782834123354405e-05 6.215958273969590664e-05 3.138080355711281300e-04 2.060126462311018258e-05 1.243726583197712898e-04 2.189808947150595486e-05 2.305541966052260250e-05 5.626804340863600373e-05 1.903244810819160193e-05 5.120421410538256168e-04 8.138175326166674495e-05 3.999497566837817430e-04
7.363843615166842937e-04 7.764905603835359216e-05 3.222993400413542986e-04 3.776654193643480539e-04 4.519806709140539169e-03 1.866961480118334293e-03 1.683915033936500549e-04 6.954350101295858622e-05 1.600897085154429078e-04 5.595480906777083874e-04 1.832073030527681112e-04 3.853380330838263035e-04 2.444965939503163099e-04 2.936949720606207848e-03 4.077471385244280100e-04 3.366774471942335367e-04 3.558583557605743408e-03 1.910707069328054786e-04 5.884924757992848754e-05 1.661533897276967764e-04 9.785153088159859180e-05 1.590717729413881898e-04 4.269623022992163897e-04 3.197567712049931288e-04 5.011909524910151958e-04 3.245661209803074598e-04 7.925043464638292789e-04 1.371459104120731354e-03 8.435804396867752075e-03 1.100693189073354006e-04 3.573753638193011284e-04 6.236896151676774025e-04 1.372318365611135960e-04 4.473693843465298414e-05 3.447451861575245857e-03 5.845473788212984800e-05 5.217215511947870255e-03 2.458582632243633270e-03 8.514192886650562286e-04 3.220353391952812672e-04 4.341714666225016117e-04 1.024325378239154816e-02 2.903301210608333349e-04 9.329767781309783459e-04 2.789193531498312950e-04 3.257038304582238197e-03 6.311506731435656548e-04 2.428130974294617772e-04 2.800830407068133354e-03 4.119106961297802627e-05
1.139166924986056983e-04 1.654823194257915020e-03 3.113290877081453800e-04 3.628121339716017246e-05 5.866232095286250114e-04 5.071771447546780109e-04 6.119781028246507049e-05 5.678209345205686986e-05 2.385117477388121188e-05 3.290421154815703630e-04 6.537708395626395941e-05 5.181519736652262509e-05 8.395242912229150534e-05 1.570794847793877125e-04 4.166758299106732011e-05 3.729108138941228390e-04 3.316191723570227623e-04 6.073118493077345192e-05 3.618533810367807746e-05 2.664841304067522287e-04 8.931694901548326015e-04 3.964909046771936119e-05 5.297848256304860115e-04 3.695238265208899975e-04 4.093275638297200203e-04 3.666231059469282627e-04 5.379386711865663528e-04 1.086472766473889351e-04 9.366634913021698594e-05 2.265828516101464629e-05 4.270859062671661377e-05 2.504461372154764831e-05 2.957590731966774911e-05 2.730836240516509861e-05 5.810176953673362732e-04 4.009286567452363670e-05 5.934302680543623865e-05 1.831717963796108961e-04 5.179616346140392125e-05 3.568593456293456256e-05 5.731034252676181495e-05 3.617101538111455739e-05 4.585601709550246596e-05 2.569044008851051331e-03 3.421009751036763191e-05 6.496599962702021003e-05 5.054335633758455515e-05 2.070254959107842296e-05 1.186589477583765984e-03 5.704262002836912870e-05
1.761874009389430285e-04 1.703427289612591267e-03 1.406119263265281916e-04 3.688046999741345644e-04 1.914434324135072529e-05 1.947907367139123380e-05 6.462967721745371819e-04 4.132388494326733053e-05 2.821656926244031638e-05 3.043998185603413731e-05 2.595795958768576384e-04 2.956278331112116575e-05 2.127661537087988108e-05 2.100416895700618625e-04 2.417265204712748528e-05 7.625540456501767039e-05 2.553509875724557787e-05 2.666256659722421318e-05 5.790358045487664640e-05 2.590648655313998461e-04 2.410304477962199599e-05 2.145963662769645452e-05 2.518886467441916466e-04 3.105863288510590792e-05 2.862630935851484537e-05 4.111604648642241955e-04 2.833167091012001038e-04 3.803263825830072165e-04 5.290952685754746199e-05 1.886183054011780769e-05 2.557406514824833721e-05 2.481692536093760282e-05 6.440582365030422807e-05 3.491582901915535331e-05 9.086564386961981654e-05 9.757824009284377098e-04 2.590885014797095209e-05 1.181300758616998792e-04 2.659709025465417653e-05 2.341897561564110219e-05 2.186871097364928573e-05 8.459817036055028439e-05 2.173091343138366938e-05 1.294801040785387158e-04 2.471459811204113066e-05 3.987231757491827011e-04 1.034867833368480206e-03 2.040655635937582701e-05 2.633008261909708381e-05 1.252072281204164028e-03
2.338655031053349376e-05 2.420930650259833783e-05 2.202379073423799127e-05 3.691416000947356224e-03 1.921538387250620872e-05 1.607470767339691520e-05 1.889855775516480207e-05 2.321894571650773287e-04 2.301157837791834027e-05 2.308488183189183474e-05 2.466946534696035087e-05 2.262528323626611382e-05 2.570631477283313870e-05 2.212955405411776155e-05 2.379901707172393799e-05 2.754796150838956237e-05 2.232346196251455694e-05 3.580625343602150679e-05 2.288610085088293999e-05 1.826541847549378872e-05 3.429244097787886858e-04 2.888332528527826071e-05 9.826753375818952918e-05 2.473091262800153345e-05 2.983528247568756342e-05 2.098775985359679908e-05 3.266470594098791480e-05 2.828714787028729916e-05 3.352151543367654085e-05 2.931485141743905842e-05 2.251440673717297614e-05 2.330386814719531685e-05 2.245164978376124054e-05 4.756048292620107532e-05 2.871286123991012573e-04 2.910702314693480730e-04 2.275957012898288667e-05 9.765503637026995420e-05 2.564047281339298934e-05 2.231889266113284975e-05 1.967475145647767931e-05 3.645661854534409940e-05 2.394472903688438237e-05 2.414049413346219808e-05 2.419560041744261980e-05 1.847035309765487909e-05 2.365680556977167726e-04 2.039370519923977554e-05 2.480916555214207619e-05 3.027732782356906682e-05
8.595329563831910491e-05 4.475959576666355133e-04 3.330214880406856537e-03 5.704070208594202995e-04 1.365501811960712075e-04 3.978109161835163832e-04 1.453505479730665684e-03 6.244586984394118190e-05 5.349224084056913853e-04 4.767788050230592489e-05 6.406105239875614643e-05 3.491155075607821345e-05 3.524400526657700539e-04 6.662572268396615982e-04 4.930246359435841441e-05 3.612739092204719782e-04 1.217770186485722661e-04 4.922000807709991932e-04 1.191165181808173656e-03 2.583523164503276348e-04 5.090617923997342587e-04 4.073143281857483089e-05 6.237884517759084702e-04 1.899286580737680197e-04 3.054034605156630278e-04 1.929424586705863476e-03 1.457132457289844751e-04 4.335465564508922398e-05 3.158175386488437653e-04 8.982731378637254238e-05 1.458517654100432992e-04 1.695816754363477230e-04 1.461114152334630489e-04 2.116023242706432939e-04 4.009709300589747727e-05 8.999304263852536678e-04 7.719333370914682746e-05 4.523019015323370695e-04 2.678575983736664057e-04 1.720648724585771561e-04 1.535616465844213963e-04 7.027656538411974907e-04 5.014243652112782001e-04 5.603636964224278927e-04 1.287339255213737488e-04 2.053456555586308241e-04 2.448925515636801720e-04 3.214587923139333725e-05 8.830110891722142696e-05 5.507399691850878298e-05
5.311239510774612427e-04 5.500502084032632411e-05 1.415043516317382455e-04 9.600730118108913302e-05 3.386190801393240690e-04 1.232263864949345589e-03 9.245952969649806619e-05 4.562750109471380711e-05 7.819499296601861715e-05 7.702664879616349936e-05 6.003899034112691879e-05 1.634035725146532059e-04 7.734663813607767224e-05 3.043555188924074173e-04 7.530668517574667931e-05 2.596885860839392990e-05 7.808766531525179744e-05 6.450625369325280190e-05 4.371141039882786572e-05 2.226860960945487022e-03 3.962870323448441923e-05 2.852272882591933012e-04 1.944945979630574584e-04 9.679042705101892352e-05 3.748197923414409161e-05 1.157321894424967468e-04 4.970352529198862612e-05 2.085172338411211967e-03 2.531047502998262644e-04 3.868464409606531262e-05 4.932766023557633162e-05 1.069143065251410007e-03 1.274742826353758574e-04 3.245896368753165007e-05 6.881488370709121227e-04 4.613216151483356953e-05 6.404151208698749542e-04 3.597243921831250191e-04 7.249530608532950282e-05 4.163420453551225364e-05 4.426305531524121761e-05 1.738294959068298340e-02 3.141884008073247969e-05 6.007349002175033092e-04 9.689425118267536163e-03 3.955634310841560364e-03 1.858881907537579536e-03 1.345633063465356827e-04 5.064637662144377828e-05 1.571047905599698424e-04
2.346981273149140179e-05 2.374963150941766798e-05 2.169510480598546565e-05 2.036967634921893477e-05 1.914446147566195577e-05 1.594881723576691002e-05 1.877288741525262594e-05 5.025929567636922002e-05 2.275262522744014859e-05 2.263225906062871218e-05 2.458970811858307570e-05 6.754965870641171932e-04 1.983183210541028529e-05 2.154479079763405025e-05 2.362496343266684562e-05 2.300491360074374825e-05 2.375986514380201697e-04 2.397852586000226438e-05 2.016172402363736182e-05 8.354184101335704327e-04 2.337094883841928095e-05 2.169247090932913125e-05 2.364209467486944050e-05 7.224612636491656303e-05 2.471603693265933543e-05 1.858669020293746144e-05 2.529451739974319935e-05 2.016077451116871089e-05 2.266536648676265031e-05 5.355266694095917046e-05 2.216232132923323661e-05 2.320408748346380889e-05 2.237620901723857969e-05 2.502879578969441354e-05 2.066725755867082626e-05 1.883886579889804125e-05 2.187319660151842982e-05 1.553781294205691665e-05 2.096831121889408678e-05 1.129944808781147003e-03 5.355761823011562228e-05 2.033531382039655000e-05 2.567668707342818379e-05 2.163438693969510496e-05 2.230209429399110377e-05 4.228331672493368387e-04 1.907546175061725080e-05 2.956688513222616166e-05 2.508306170057039708e-05 2.308359398739412427e-05
6.862303416710346937e-05 1.022545620799064636e-02 6.991904228925704956e-05 1.227694883709773421e-04 7.483205990865826607e-05 2.445953432470560074e-04 6.448157364502549171e-05 1.067071571014821529e-04 2.964642044389620423e-05 8.939518011175096035e-05 1.424372778274118900e-03 1.013560104183852673e-04 5.609850995824672282e-05 3.820993515546433628e-05 7.181028922786936164e-05 9.265148401027545333e-05 7.704842573730275035e-05 1.856247108662500978e-04 4.786704812431707978e-05 3.406726755201816559e-04 2.993359521497040987e-05 8.597654232289642096e-05 2.927091554738581181e-04 2.751589345280081034e-04 3.855970498989336193e-05 6.636246107518672943e-04 1.050936625688336790e-04 6.406929460354149342e-04 8.952002826845273376e-05 2.760352617769967765e-05 3.194453529431484640e-05 2.408148575341328979e-04 2.412571484455838799e-04 4.973294926458038390e-05 3.816098032984882593e-04 1.194486627355217934e-03 6.521448813145980239e-05 4.216488450765609741e-04 3.164156441926024854e-05 2.623701220727525651e-05 2.075179691019002348e-05 8.435142808593809605e-04 2.455055073369294405e-05 1.021842108457349241e-04 3.331904590595513582e-04 1.560067321406677365e-04 1.117424666881561279e-02 8.174149115802720189e-05 5.149629214429296553e-05 1.353555271634832025e-04
1.075030086212791502e-04 1.793869741959497333e-04 9.538644371787086129e-05 1.161371255875565112e-04 3.809732152149081230e-05 7.142404501792043447e-05 8.080099360086023808e-05 6.389292684616521001e-05 9.626764949643984437e-05 2.649300222401507199e-05 1.252676302101463079e-04 2.879261410271283239e-05 3.138500323984771967e-05 2.273161953780800104e-04 4.127351712668314576e-05 6.267058051889762282e-05 2.218735171481966972e-04 2.467540798534173518e-05 9.115522698266431689e-05 8.827192359603941441e-04 4.614204954123124480e-05 2.419972224743105471e-05 2.912116906372830272e-05 3.053659020224586129e-05 4.351292591309174895e-05 1.289532228838652372e-04 9.737625805428251624e-05 1.651480124564841390e-04 1.574836642248556018e-04 2.099358243867754936e-05 3.479524457361549139e-05 2.727932405832689255e-05 3.599805131671018898e-05 6.487752398243173957e-05 2.811849117279052734e-04 4.235784581396728754e-05 3.598060357035137713e-05 3.409377997741103172e-03 3.456262347754091024e-04 1.442198845325037837e-04 2.197003232140559703e-05 1.405846269335597754e-04 3.741295950021594763e-05 3.125348666799254715e-05 1.788993104128167033e-04 1.038112313835881650e-04 5.255917087197303772e-03 2.351590592297725379e-05 6.792493513785302639e-05 2.703812970139551908e-05
1.083905925042927265e-03 1.306095073232427239e-04 6.278256769292056561e-04 1.782306237146258354e-03 2.142658049706369638e-04 8.737518219277262688e-04 3.244478430133312941e-04 1.834677386796101928e-04 8.450730820186436176e-05 5.409920122474431992e-04 3.691373785841278732e-05 1.810350804589688778e-04 5.416398635134100914e-04 3.939031739719212055e-04 1.508417626610025764e-04 2.836002095136791468e-04 1.329814549535512924e-04 1.040567221934907138e-04 1.875322341220453382e-04 3.518926911056041718e-03 4.711789006250910461e-05 5.460613465402275324e-05 3.650768194347620010e-04 6.241117080207914114e-05 1.087564160116016865e-04 1.036985660903155804e-03 8.247977239079773426e-04 4.680572310462594032e-04 5.559596465900540352e-04 6.184295489219948649e-05 4.483942757360637188e-05 7.589808228658512235e-05 8.493415953125804663e-05 3.197871774318628013e-05 7.813252886990085244e-05 3.070506209041923285e-04 2.316965255886316299e-04 2.332478296011686325e-03 5.931665073148906231e-04 1.860728661995381117e-04 4.254477607901208103e-05 1.568520383443683386e-04 1.574860070832073689e-04 2.318898768862709403e-04 3.908961662091314793e-05 8.766933751758188009e-05 1.336358545813709497e-04 2.544084236433263868e-05 4.572892794385552406e-04 4.792005056515336037e-04
