1.102780661312863231e-04 1.351315004285424948e-04 1.060270442394539714e-04 1.126415154431015253e-04 1.608249847777187824e-03 1.256734394701197743e-04 1.242381986230611801e-04 1.142052424256689847e-04 1.749271759763360023e-03 1.080644506146200001e-04 1.316105626756325364e-04 6.472148379543796182e-05 4.766929894685745239e-02 1.069943100446835160e-04 1.548325270414352417e-02 8.157845586538314819e-04 8.299822366097941995e-05 1.337737048743292689e-04 9.656842303229495883e-05 9.344636782770976424e-05 1.711061969399452209e-02 1.355356798740103841e-04 7.428880780935287476e-05 7.874777656979858875e-05 9.472052624914795160e-05 2.909735962748527527e-02 1.106418349081650376e-04 1.080088186427019536e-04 1.697138650342822075e-04 3.890334367752075195e-01
1.076866756193339825e-04 1.256987015949562192e-04 1.016659880406223238e-04 1.139274172601290047e-04 9.003083687275648117e-05 4.549498111009597778e-02 1.184178690891712904e-04 1.044327946146950126e-04 2.415462658973410726e-04 1.037196780089288950e-04 1.837321557104587555e-02 6.161302007967606187e-05 7.325518527068197727e-05 1.068487254087813199e-04 1.627741940319538116e-02 1.317673886660486460e-04 7.787283539073541760e-05 1.336835557594895363e-04 9.509780647931620479e-05 9.308132575824856758e-05 4.861424094997346401e-04 1.280874857911840081e-04 1.366789452731609344e-03 7.527654815930873156e-05 8.858051296556368470e-05 9.768689051270484924e-05 1.062758819898590446e-04 1.009266125038266182e-04 1.454208540963009000e-04 7.725184317678213120e-03
1.082855014828965068e-04 1.384105125907808542e-04 3.057467378675937653e-02 1.115599516197107732e-04 9.533373668091371655e-05 2.826430136337876320e-03 1.166268339147791266e-04 1.148919473052956164e-04 1.249225024366751313e-04 1.073354869731701910e-04 1.352957915514707565e-04 6.215691246325150132e-05 7.830451795598492026e-05 1.018860275507904589e-04 4.727449268102645874e-02 1.471335999667644501e-04 8.403444371651858091e-05 1.302064920309931040e-04 9.443574526812881231e-05 8.804208482615649700e-05 3.221562132239341736e-02 1.319088623858988285e-04 4.547443240880966187e-02 7.453246507793664932e-05 8.907327719498425722e-05 1.013055516523309052e-04 1.059160858858376741e-04 1.058905691024847329e-04 1.430985430488362908e-04 1.103036120184697211e-04
1.105089831980876625e-04 1.375738938804715872e-04 1.015656380332075059e-04 1.108576398110017180e-04 9.641289216233417392e-05 1.217337921843864024e-04 2.326827729120850563e-03 1.138693914981558919e-04 1.166965375887230039e-04 1.075145482900552452e-04 1.330703380517661572e-04 6.351385673042386770e-05 7.833376730559393764e-05 1.071994411177001894e-04 1.343100424855947495e-02 1.388147356919944286e-04 4.740476608276367188e-01 1.326786295976489782e-04 9.379366383654996753e-05 7.189741008915007114e-04 3.966450691223144531e-02 1.326576748397201300e-04 7.480612111976370215e-05 7.692219514865428209e-05 9.367787424707785249e-05 1.060736030922271311e-04 1.282147713936865330e-04 9.287976473569869995e-02 1.465147070121020079e-04 1.052356674335896969e-04
1.108078577090054750e-04 2.186230011284351349e-02 1.274063251912593842e-02 1.190595939988270402e-04 9.757446241565048695e-05 1.078562438488006592e-01 1.190401671919971704e-04 1.263416279107332230e-02 2.705907076597213745e-02 1.028865517582744360e-04 1.353107363684102893e-04 6.285897688940167427e-05 7.953855674713850021e-05 1.036732210195623338e-04 8.090112358331680298e-02 1.424366928404197097e-04 8.197109855245798826e-05 1.318814009428024292e-01 9.595921437721699476e-05 1.014890731312334538e-04 1.636257657082751393e-04 1.323192991549149156e-04 9.053232497535645962e-04 7.506014662794768810e-05 9.130914259003475308e-05 1.021976058837026358e-04 1.116198691306635737e-04 1.082238304661586881e-04 1.516400661785155535e-04 9.517256915569305420e-02
1.154362107627093792e-04 1.309226645389571786e-04 1.022069409373216331e-04 1.110864686779677868e-04 8.767290273681282997e-04 1.269960484933108091e-04 1.364464551443234086e-04 1.254470204003155231e-03 9.647233528085052967e-04 3.719921782612800598e-02 1.562125794589519501e-02 6.476081034634262323e-05 7.752195233479142189e-05 1.047010882757604122e-04 5.356476455926895142e-02 6.343528628349304199e-03 3.238538503646850586e-01 2.511137425899505615e-01 9.826388850342482328e-05 5.704111885279417038e-03 2.582664310466498137e-04 1.379266323056071997e-04 9.455722756683826447e-03 7.817355071892961860e-05 9.226695692632347345e-05 4.829077050089836121e-03 1.151324322563596070e-04 1.256875097751617432e-01 1.516658376203849912e-04 1.089078796212561429e-04
1.087702985387295485e-04 1.297202397836372256e-04 6.667145062237977982e-03 4.312412347644567490e-03 9.292309550801292062e-05 1.180363251478411257e-04 1.250089117093011737e-04 1.125878770835697651e-04 1.119765365729108453e-04 1.077524648280814290e-04 1.282913982868194580e-02 6.628871778957545757e-05 8.000726666068658233e-05 1.026276877382770181e-04 9.192511060973629355e-05 1.362494949717074633e-04 8.129634807119145989e-05 1.304048200836405158e-04 9.590928675606846809e-05 9.048858191817998886e-05 3.425089642405509949e-02 1.322304015047848225e-04 7.303333404706791043e-05 7.679467671550810337e-05 9.371020860271528363e-05 1.850446499884128571e-02 1.070401049219071865e-04 1.055537213687784970e-04 1.488176494603976607e-04 1.352332234382629395e-01
1.080309375538490713e-04 1.256369869224727154e-04 9.650495485402643681e-05 1.068029305315576494e-04 9.901411976898089051e-05 1.231533824466168880e-04 1.194121214211918414e-04 1.058309208019636571e-04 1.089226716430857778e-04 1.021061834762804210e-04 1.324720215052366257e-04 6.192387809278443456e-05 7.314113463507965207e-05 1.016807727864943445e-04 1.260216347873210907e-02 1.387783268000930548e-04 7.861061021685600281e-05 1.331273524556308985e-04 9.623038204153999686e-05 8.779476047493517399e-05 1.115470658987760544e-04 1.314926776103675365e-04 1.495372783392667770e-02 7.455672312062233686e-05 8.903405250748619437e-05 1.018186594592407346e-04 1.143061235779896379e-04 1.073574458132497966e-04 1.403721107635647058e-04 2.455624341964721680e-01
1.111916571971960366e-04 1.322858443018049002e-04 6.011858209967613220e-02 6.430523097515106201e-02 9.659466741140931845e-05 1.252746442332863808e-04 1.209609108627773821e-04 1.079202411347068846e-04 1.133331388700753450e-04 1.034975575748831034e-04 1.315897970926016569e-04 6.213710730662569404e-05 1.007055640220642090e-01 1.059990754583850503e-04 9.199898689985275269e-03 9.838806837797164917e-02 8.292665006592869759e-05 1.312985696131363511e-04 9.332368063041940331e-05 3.080674214288592339e-04 1.185671862913295627e-04 1.305011828662827611e-04 7.468147668987512589e-05 7.504288805648684502e-05 9.046050399774685502e-05 1.036535541061311960e-04 1.087019336409866810e-04 1.071973165380768478e-04 1.445009111193940043e-04 1.070996659109368920e-04
1.125410199165344238e-04 1.299576251767575741e-04 1.676213345490396023e-03 1.112530298996716738e-04 1.181004941463470459e-02 1.230119448155164719e-02 1.249051565537229180e-04 1.131659810198470950e-04 1.137025537900626659e-04 1.097780113923363388e-04 4.025572445243597031e-03 6.588918768102303147e-05 7.827322406228631735e-05 2.025651978328824043e-03 3.380560502409934998e-02 2.105037309229373932e-02 2.549602985382080078e-01 1.336352725047618151e-04 1.151465548900887370e-04 1.719474210403859615e-03 9.022679924964904785e-02 1.439447369193658233e-04 7.647326856385916471e-05 3.665713220834732056e-02 9.568266978021711111e-05 1.038592381519265473e-04 1.127327923313714564e-04 1.919948160648345947e-01 1.494348398409783840e-04 1.589704863727092743e-02
1.157951483037322760e-04 1.367581135127693415e-04 1.039350972860120237e-04 1.141562679549679160e-04 9.528850205242633820e-05 1.259927958017215133e-04 1.025284528732299805e-01 1.118138607125729322e-04 5.096969194710254669e-03 5.502501130104064941e-02 1.769272424280643463e-02 6.459666474256664515e-05 5.554217100143432617e-02 1.071923688868992031e-04 1.364349300274625421e-04 1.503774692537263036e-04 3.945830278098583221e-03 1.331776002189144492e-04 9.532377589493989944e-05 1.008495222777128220e-02 5.678125470876693726e-02 1.419507025275379419e-04 7.544609252363443375e-05 7.690070196986198425e-05 9.441627480555325747e-05 7.805861532688140869e-02 1.120750312111340463e-04 1.243509724736213684e-01 6.477360147982835770e-03 1.050627324730157852e-04
1.133357072831131518e-04 9.850134141743183136e-03 1.008071267278864980e-04 1.101046145777218044e-04 1.636977493762969971e-02 1.208737230626866221e-04 2.054785611107945442e-03 1.114098413381725550e-04 1.070962534868158400e-04 1.310479789972305298e-01 1.300881558563560247e-04 6.409140041796490550e-05 7.615104550495743752e-05 1.056331602740101516e-04 9.589135879650712013e-05 1.374348503304645419e-04 7.984172407304868102e-05 1.364724885206669569e-04 9.588865214027464390e-05 8.827505371300503612e-05 1.136057253461331129e-04 1.335742708761245012e-04 2.534482628107070923e-03 1.862633507698774338e-03 9.050916560227051377e-05 1.059652786352671683e-04 6.659249775111675262e-03 1.039531780406832695e-04 1.440388296032324433e-04 5.403324216604232788e-02
1.765388250350952148e-02 1.361556933261454105e-04 1.019503761199302971e-04 1.096178384614177048e-04 9.787541785044595599e-05 7.759123295545578003e-02 9.116864530369639397e-04 2.532185986638069153e-02 1.157841179519891739e-04 6.822156161069869995e-02 1.344340736977756023e-03 1.251420192420482635e-02 8.036893268581479788e-05 1.100565932574681938e-04 4.952435567975044250e-02 1.484112872276455164e-04 2.827996909618377686e-01 5.459772422909736633e-03 2.423817524686455727e-03 9.553960262564942241e-05 5.212452262639999390e-03 1.439829065930098295e-04 1.184685435146093369e-02 2.529678642749786377e-01 2.466044574975967407e-02 3.404914587736129761e-02 1.087404307327233255e-04 2.244154810905456543e-01 1.480174978496506810e-04 5.721300095319747925e-02
4.348925352096557617e-01 1.367986114928498864e-04 1.089890647563152015e-04 1.776536577381193638e-03 6.346874684095382690e-02 1.690690368413925171e-01 1.261061115656048059e-04 7.920914888381958008e-02 1.172353004221804440e-04 7.424297183752059937e-02 1.303072494920343161e-04 2.276426553726196289e-02 2.546719014644622803e-01 1.056379478541202843e-04 6.454906426370143890e-03 3.357069194316864014e-02 1.349266339093446732e-02 1.352199469693005085e-04 1.013213332043960690e-04 1.058608831954188645e-04 1.174378776340745389e-04 1.371289836242794991e-04 6.791002303361892700e-02 1.987952506169676781e-03 5.711086094379425049e-03 1.937130291480571032e-04 1.134536432800814509e-04 4.027404263615608215e-02 1.518018543720245361e-04 2.068945439532399178e-03
1.088194912881590426e-04 1.290900254389271140e-04 1.072802842827513814e-04 1.130480595747940242e-04 9.407070319866761565e-05 1.184981956612318754e-04 1.233965449500828981e-04 1.453268196200951934e-04 8.039241284132003784e-02 1.072302184184081852e-04 2.248893119394779205e-02 6.604841473745182157e-05 2.471978217363357544e-02 1.079723515431396663e-04 9.339406096842139959e-05 1.423299690941348672e-04 8.200011507142335176e-05 1.329257065663114190e-04 1.021075877360999584e-04 1.196621014969423413e-04 1.079210732132196426e-02 1.368261437164619565e-04 7.026601815596222878e-05 8.026833529584109783e-05 8.954870514571666718e-03 1.137028084485791624e-04 1.183093554573133588e-04 1.061754956026561558e-04 1.441248459741473198e-04 1.027013058774173260e-04
1.054345484590157866e-04 1.224266452481970191e-04 9.519394370727241039e-05 1.051716171787120402e-04 8.739751501707360148e-05 1.216474993270821869e-04 1.165999128716066480e-04 1.086033444153144956e-04 2.499848045408725739e-02 1.013078726828098297e-04 1.239886623807251453e-04 6.278404907789081335e-05 7.552952592959627509e-05 1.029383129207417369e-04 9.113775740843266249e-05 1.322262978646904230e-04 7.821743201930075884e-05 1.300494477618485689e-04 8.989651541924104095e-05 9.417885303264483809e-05 2.868578583002090454e-02 1.315713307121768594e-04 6.965416832827031612e-05 7.452137651853263378e-05 9.005498577607795596e-05 1.040102652041241527e-04 1.015796369756571949e-04 1.028126062010414898e-04 1.435362937627360225e-04 9.022445231676101685e-02
3.566917181015014648e-01 1.347285142401233315e-04 6.135968118906021118e-02 1.244665472768247128e-03 1.318536698818206787e-02 6.955690681934356689e-02 1.234983501490205526e-04 1.141599495895206928e-04 2.218601526692509651e-03 5.148957716301083565e-04 4.300763830542564392e-03 6.625659443670883775e-05 7.806024950696155429e-05 1.116825005738064647e-04 2.775360643863677979e-02 1.458757178625091910e-04 1.073832213878631592e-01 1.388484815834090114e-04 2.631210908293724060e-02 9.288718865718692541e-05 1.119018997997045517e-02 1.461084902985021472e-04 7.732055382803082466e-05 2.529425323009490967e-01 9.855365351540967822e-05 1.052585575962439179e-04 1.132998513639904559e-04 1.103406102629378438e-04 2.283620275557041168e-02 1.055575683712959290e-01
1.206460146931931376e-04 3.069001541007310152e-04 4.720349330455064774e-03 5.784414242953062057e-04 9.379094990435987711e-05 6.875781714916229248e-02 1.206407177960500121e-04 5.207336321473121643e-02 1.472231447696685791e-01 1.068813216988928616e-04 8.527240715920925140e-03 2.561789751052856445e-02 1.772039234638214111e-01 1.521970407338812947e-04 1.830818317830562592e-02 5.521891638636589050e-02 8.411503222305327654e-05 2.086511626839637756e-02 9.767367009771987796e-05 9.535632852930575609e-05 5.507650598883628845e-02 1.374304847558960319e-04 7.615167123731225729e-05 8.203911420423537493e-05 2.914630749728530645e-04 4.397672414779663086e-02 1.156369035015814006e-04 5.043070018291473389e-02 1.453994045732542872e-04 1.703739544609561563e-04
1.054799286066554487e-04 1.317889982601627707e-04 9.333034540759399533e-05 4.551268368959426880e-02 9.351144399261102080e-05 1.186008012155070901e-04 1.150465468526817858e-04 1.063690797309391201e-04 1.031674328260123730e-04 1.027165126288309693e-04 1.200192709802649915e-04 5.906551450607366860e-05 7.336566341109573841e-05 9.725832205731421709e-05 9.080997551791369915e-05 1.350024394923821092e-04 7.607681618537753820e-05 1.285501057282090187e-04 8.976184471976011992e-05 8.397329656872898340e-05 1.042901858454570174e-04 1.276320836041122675e-04 6.929496157681569457e-05 7.303064921870827675e-05 8.896044892026111484e-05 9.611911809770390391e-05 1.061108050635084510e-04 1.007128230412490666e-04 1.375761203235015273e-04 9.856651740847155452e-05
1.083426832337863743e-04 1.353880797978490591e-04 9.768593736225739121e-05 1.110227894969284534e-04 9.546344517730176449e-05 1.187530651804991066e-04 3.847353393211960793e-03 1.061386283254250884e-04 1.099485452868975699e-04 3.252717852592468262e-01 1.295891124755144119e-04 6.247642886592075229e-05 7.377107249340042472e-05 1.053257292369380593e-04 9.396619861945509911e-05 1.379532914143055677e-04 7.877463212935253978e-05 1.317220303462818265e-04 9.652956214267760515e-05 8.953565702540799975e-05 1.146689901361241937e-04 1.339946174994111061e-04 7.621226541232317686e-05 7.714031380601227283e-05 8.938986866269260645e-05 1.009108309517614543e-04 1.110288576455786824e-04 1.039133712765760720e-04 1.437259488739073277e-04 3.310971334576606750e-02
1.100584631785750389e-04 1.316396082984283566e-04 1.384972565574571490e-04 1.167776790680363774e-04 9.363076969748362899e-05 1.213796203956007957e-04 1.036445144563913345e-02 1.099797664210200310e-04 1.118776854127645493e-04 1.062644951161928475e-04 1.957008207682520151e-04 6.389151531038805842e-05 2.849058248102664948e-02 1.048452686518430710e-04 9.539967868477106094e-05 1.383489143336191773e-04 8.239569433499127626e-05 1.326351630268618464e-04 9.232868615072220564e-05 1.920872740447521210e-02 2.779811806976795197e-02 1.345788332400843501e-04 7.313686364796012640e-05 7.626642764080315828e-05 8.150266949087381363e-04 3.379509598016738892e-02 1.087146083591505885e-04 1.060284266714006662e-04 9.893025271594524384e-03 1.466402262449264526e-01
1.151458054664544761e-04 5.224164109677076340e-03 5.183685105293989182e-03 4.935103654861450195e-02 9.830359340412542224e-05 1.288343191845342517e-04 1.263887825189158320e-04 1.325332268606871367e-04 6.041681626811623573e-04 1.107895295717753470e-04 9.381838142871856689e-03 6.156577001092955470e-05 2.695078402757644653e-02 4.981146194040775299e-03 9.181846689898520708e-05 1.608404854778200388e-04 8.097801037365570664e-05 1.371575344819575548e-04 9.245354158338159323e-05 1.059175352565944195e-03 1.135790953412652016e-04 1.362193434033542871e-04 7.550796726718544960e-05 7.542926323367282748e-05 3.718732669949531555e-02 5.369767919182777405e-02 1.169724055216647685e-04 1.084829855244606733e-04 3.741766849998384714e-04 1.037073743646033108e-04
1.070152939064428210e-04 1.245163293788209558e-04 9.447897900827229023e-05 1.057887857314199209e-04 8.921758853830397129e-05 1.174534845631569624e-04 2.409960143268108368e-04 1.073516759788617492e-04 1.109229124267585576e-04 1.024720622808672488e-04 1.266594917979091406e-04 6.456022674683481455e-05 7.620338146807625890e-05 1.046074830810539424e-04 9.071530803339555860e-05 1.331952371401712298e-04 7.836807344574481249e-05 1.299463474424555898e-04 9.129452519118785858e-05 9.120263712247833610e-05 8.661935478448867798e-02 1.304417965002357960e-04 7.021908822935074568e-05 7.457011088263243437e-05 8.991562935989350080e-05 1.081926820916123688e-04 1.038982518366537988e-04 1.035776804201304913e-04 1.401377521688118577e-04 1.096466332674026489e-01
1.099301516660489142e-04 1.348225341644138098e-04 1.022563083097338676e-04 1.120183878811076283e-04 9.485887858318164945e-05 3.945567458868026733e-02 5.532952025532722473e-02 1.111964375013485551e-04 1.978622376918792725e-02 1.102544483728706837e-04 4.176474176347255707e-03 6.426480103982612491e-05 4.721327684819698334e-03 4.667684901505708694e-03 9.768141171662136912e-05 1.437522732885554433e-04 1.364159106742590666e-04 1.336129789706319571e-04 9.686734847491607070e-05 9.539815073367208242e-05 7.718644291162490845e-02 1.323996402788907290e-04 7.584800187032669783e-05 7.860176265239715576e-05 9.385211160406470299e-05 1.673836559057235718e-01 1.132423858507536352e-04 7.023677229881286621e-02 1.974668353796005249e-03 2.604285776615142822e-01
1.064599273377098143e-04 1.259201526409015059e-04 9.521633182885125279e-05 1.494539086706936359e-03 9.153678547590970993e-05 1.204396830871701241e-04 1.190192488138563931e-04 1.107178759411908686e-04 1.076403059414587915e-04 1.043275333358906209e-04 1.269349158974364400e-04 6.277346983551979065e-05 7.788192306179553270e-05 1.377471955493092537e-03 9.254438919015228748e-05 1.391576224705204368e-04 8.008359873201698065e-05 1.309252838836982846e-04 9.295028576161712408e-05 8.728496322873979807e-05 6.239876151084899902e-02 1.403201167704537511e-04 7.289912900887429714e-05 7.765753252897411585e-05 9.131506521953269839e-05 1.363510731607675552e-02 1.079877038137055933e-04 1.039527051034383476e-04 1.432689605280756950e-04 1.666427254676818848e-01
1.052614243235439062e-04 1.265747996512800455e-04 1.089019569917581975e-04 1.090174846467562020e-04 9.076749847736209631e-05 1.196004232042469084e-04 1.183850909001193941e-04 1.083742608898319304e-04 2.048525027930736542e-03 9.997059532906860113e-05 1.269560889340937138e-04 6.519215821754187346e-05 7.654639921383932233e-05 1.070918151526711881e-04 9.898580901790410280e-05 1.394777791574597359e-04 8.005568815860897303e-05 1.344549236819148064e-04 9.614784357836470008e-05 9.427645272808149457e-05 3.476611152291297913e-02 1.314976689172908664e-04 7.010841363808140159e-05 7.548850408056750894e-05 9.071786189451813698e-05 1.031181382131762803e-04 1.107122807297855616e-04 1.045741082634776831e-04 1.463311637053266168e-04 1.227286830544471741e-01
1.060885624610818923e-04 4.873397946357727051e-02 3.603368531912565231e-03 7.987865246832370758e-03 9.000431600725278258e-05 1.166775837191380560e-04 1.232000358868390322e-04 1.104107577702961862e-04 1.062519586412236094e-04 1.021030766423791647e-04 1.217141325469128788e-04 6.169403059175238013e-05 2.613973338156938553e-03 1.151519245468080044e-04 8.867556607583537698e-05 1.386880903737619519e-04 7.796863792464137077e-05 1.302842574659734964e-04 9.003836021292954683e-05 9.473913814872503281e-05 1.105049013858661056e-04 1.325339544564485550e-04 6.992690032348036766e-05 7.370498497039079666e-05 9.011028305394575000e-05 1.056015316862612963e-04 2.247829362750053406e-02 9.983297059079632163e-05 1.478939520893618464e-04 1.004487567115575075e-04
1.052673978847451508e-04 1.236827229149639606e-04 9.681720257503911853e-05 1.044201635522767901e-04 8.851904567563906312e-05 1.221596612595021725e-04 1.171311887446790934e-04 1.050719656632281840e-04 1.076360640581697226e-04 1.002549543045461178e-04 1.249247288797050714e-04 6.081459287088364363e-05 7.287627522600814700e-05 1.017796384985558689e-04 9.520931052975356579e-05 1.352492690784856677e-04 7.753632235107943416e-05 1.303850585827603936e-04 9.330254397355020046e-05 8.944970613811165094e-05 1.120328888646326959e-04 1.286227052332833409e-04 7.158658263506367803e-05 7.329473010031506419e-05 8.844156400300562382e-05 9.938326547853648663e-05 1.040227871271781623e-04 1.015271336655132473e-04 1.423100911779329181e-04 2.671813070774078369e-01
